planned_stops,planned_miles,planned_cases,planned_weight_lbs,planned_duration_min,is_monday,is_month_end,holiday_week_flag,warehouse_load_delay_min,picker_shortage_flag,load_complexity_score,start_delay_min,driver_tenure_days,driver_route_familiarity,driver_avg_delay_rate,retail_stop_pct,restaurant_stop_pct,weather_severity,traffic_index,cases_per_stop,miles_per_stop,weight_per_case,is_new_driver,high_complexity_route,load_delay_over_30,is_high_traffic,restaurant_heavy,complexity_index,window_pressure_ord,start_delay_bucket,dc_DC_CHICAGO,dc_DC_DALLAS,dc_DC_DENVER,dc_DC_NEWARK,dc_DC_PHOENIX,region_Mountain,region_Northeast,region_Southeast,region_Southwest,route_type_suburban,route_type_urban,vehicle_type_tractor_trailer,vehicle_type_van,day_of_week_Mon,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,is_delayed
29,30,1484,36099,415,1,0,0,38,0,3.9,18,1869,1,0.049,0.48,0.41,2,86,51.172413793103445,1.0344827586206897,24.32547169811321,0,1,1,1,0,24.94,1,1,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
28,96,815,24515,463,1,0,0,29,0,6.0,6,168,0,0.184,0.19,0.71,0,90,29.107142857142858,3.4285714285714284,30.079754601226995,0,1,0,1,1,25.2,0,0,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,1
29,76,1337,31912,482,1,0,0,51,1,9.6,36,11,0,0.353,0.54,0.36,0,71,46.10344827586207,2.6206896551724137,23.868362004487658,1,1,1,1,0,20.59,1,2,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1
15,63,462,9117,330,1,0,0,21,0,1.0,20,82,1,0.309,0.57,0.0,1,51,30.8,4.2,19.733766233766232,1,0,0,0,0,7.65,1,1,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,0
33,66,1334,30317,543,1,0,0,35,0,9.8,3,803,1,0.071,0.6,0.34,3,80,40.42424242424242,2.0,22.7263868065967,0,1,1,1,0,26.4,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
33,108,1039,22652,644,1,0,0,28,0,5.6,11,973,1,0.271,0.74,0.21,0,63,31.484848484848484,3.272727272727273,21.801732435033685,0,1,0,0,0,20.79,1,1,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0
22,39,749,17247,367,1,0,0,14,0,3.0,9,699,0,0.302,0.4,0.25,2,91,34.04545454545455,1.7727272727272727,23.026702269692922,0,0,0,1,0,20.02,2,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1
19,119,532,13668,427,1,0,0,65,0,3.5,40,1165,1,0.163,0.24,0.64,1,38,28.0,6.2631578947368425,25.69172932330827,0,0,1,0,1,7.22,0,2,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,0
21,124,987,22774,464,1,0,0,23,0,4.4,0,480,1,0.311,0.36,0.6,0,67,47.0,5.904761904761905,23.073961499493414,0,0,0,0,1,14.07,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
18,108,699,17567,407,1,0,0,20,0,5.4,4,583,1,0.148,0.86,0.02,1,51,38.833333333333336,6.0,25.13161659513591,0,0,0,0,0,9.18,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
30,96,743,16007,492,1,0,0,16,0,5.7,0,747,1,0.156,0.09,0.41,0,75,24.766666666666666,3.2,21.543741588156124,0,0,0,1,0,22.5,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
19,173,751,21010,541,1,0,0,16,0,5.5,23,671,1,0.237,0.35,0.56,0,78,39.526315789473685,9.105263157894736,27.976031957390145,0,0,0,1,1,14.82,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0
20,93,743,17230,427,1,0,0,22,0,8.7,26,1986,1,0.216,0.46,0.0,3,82,37.15,4.65,23.189771197846568,0,0,0,1,0,16.4,2,1,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,1
19,75,465,13725,356,1,0,0,28,0,3.7,19,1098,1,0.027,0.93,0.0,2,57,24.473684210526315,3.9473684210526314,29.516129032258064,0,0,0,0,0,10.83,1,1,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
14,128,472,10335,354,1,0,0,28,0,3.6,25,1017,1,0.275,0.25,0.71,0,73,33.714285714285715,9.142857142857142,21.896186440677965,0,0,0,1,1,10.22,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
21,123,443,12065,408,1,0,0,69,1,6.1,30,211,1,0.162,0.5,0.49,1,30,21.095238095238095,5.857142857142857,27.23476297968397,0,0,1,0,0,6.3,0,1,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,1
24,109,832,27125,465,1,0,0,23,0,3.3,2,583,1,0.161,0.17,0.67,1,62,34.666666666666664,4.541666666666667,32.60216346153846,0,0,0,0,1,14.88,1,0,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
27,69,725,16893,427,1,0,0,102,1,5.0,62,1030,1,0.212,0.27,0.24,2,63,26.85185185185185,2.5555555555555554,23.300689655172413,0,0,1,0,0,17.01,1,3,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
25,157,837,24188,588,1,0,1,52,1,8.2,38,771,1,0.453,0.22,0.65,5,70,33.48,6.28,28.898446833930706,0,0,1,0,1,17.5,2,2,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,1
22,37,902,18090,370,1,0,0,29,0,7.8,6,468,1,0.148,0.56,0.12,0,58,41.0,1.6818181818181819,20.055432372505543,0,0,0,0,0,12.76,2,0,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,0
23,82,274,7522,446,1,0,0,52,0,8.3,20,794,1,0.168,0.15,0.76,0,65,11.91304347826087,3.5652173913043477,27.452554744525546,0,0,1,0,1,14.95,1,1,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,1
4,209,169,4298,380,1,0,0,56,1,5.0,17,349,1,0.13,0.72,0.11,1,51,42.25,52.25,25.431952662721894,0,0,1,0,0,2.04,2,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1
29,94,917,23199,515,1,0,0,19,0,4.2,15,207,0,0.344,0.85,0.0,1,84,31.620689655172413,3.2413793103448274,25.298800436205017,0,1,0,1,0,24.36,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,1
22,35,813,17613,350,1,0,0,41,0,5.6,23,1692,1,0.135,0.91,0.0,2,68,36.95454545454545,1.5909090909090908,21.66420664206642,0,0,1,0,0,14.96,0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,1
27,63,979,27509,475,1,0,0,26,0,6.6,34,1431,1,0.138,0.27,0.72,3,66,36.25925925925926,2.3333333333333335,28.099080694586313,0,1,0,0,1,17.82,0,2,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1
10,145,358,7323,320,1,0,0,21,0,7.2,0,76,0,0.284,0.56,0.4,1,50,35.8,14.5,20.455307262569832,1,0,0,0,0,5.0,2,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
26,87,1080,27798,421,1,0,0,36,0,3.5,13,159,1,0.152,0.58,0.16,0,99,41.53846153846154,3.3461538461538463,25.738888888888887,0,1,1,1,0,25.74,1,1,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0
18,188,547,12373,559,1,0,0,40,1,4.6,14,752,1,0.186,0.62,0.37,0,62,30.38888888888889,10.444444444444445,22.619744058500913,0,0,1,0,0,11.16,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0
28,103,1296,38833,538,1,0,0,45,1,7.1,18,784,1,0.12,0.52,0.21,3,69,46.285714285714285,3.6785714285714284,29.963734567901234,0,1,1,0,0,19.32,0,1,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,0
22,127,889,27257,482,1,0,0,31,0,4.6,22,1006,1,0.14,0.77,0.22,0,56,40.40909090909091,5.7727272727272725,30.66029246344207,0,0,1,0,0,12.32,1,1,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,0
23,127,698,24546,523,1,0,1,23,0,7.0,14,132,0,0.225,0.47,0.44,1,57,30.347826086956523,5.521739130434782,35.16618911174785,0,0,0,0,0,13.11,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,0
6,202,183,4630,326,1,0,0,31,0,4.8,24,1199,1,0.155,0.44,0.52,3,68,30.5,33.666666666666664,25.30054644808743,0,0,1,0,1,4.08,1,1,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,0
19,89,703,20719,409,1,0,0,32,0,6.9,27,631,1,0.01,0.22,0.57,1,83,37.0,4.684210526315789,29.47226173541963,0,0,1,1,1,15.77,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,1
30,73,1157,32608,537,1,0,0,15,0,4.0,27,1554,1,0.231,0.13,0.84,2,65,38.56666666666667,2.433333333333333,28.18323249783924,0,1,0,0,1,19.5,1,1,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
17,201,680,16715,549,1,0,0,45,1,8.0,23,492,1,0.168,0.12,0.73,1,68,40.0,11.823529411764707,24.580882352941178,0,0,1,0,1,11.56,0,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
31,42,649,16694,455,0,0,1,39,0,8.3,37,220,1,0.089,0.44,0.51,2,81,20.93548387096774,1.3548387096774193,25.722650231124806,0,0,1,1,1,25.11,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
19,73,885,22225,326,0,0,0,22,0,5.7,17,393,1,0.01,0.77,0.11,0,70,46.578947368421055,3.8421052631578947,25.112994350282484,0,0,0,0,0,13.3,1,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0
26,138,901,29957,557,0,0,0,38,1,8.3,12,342,0,0.098,0.38,0.0,0,36,34.65384615384615,5.3076923076923075,33.248612652608216,0,1,1,0,0,9.36,0,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,0
29,108,1075,33756,553,0,0,0,16,0,4.0,5,607,1,0.264,0.73,0.14,1,73,37.06896551724138,3.7241379310344827,31.40093023255814,0,1,0,1,0,21.17,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
27,89,685,16894,502,0,0,0,13,0,3.9,0,563,1,0.014,0.29,0.44,0,50,25.37037037037037,3.2962962962962963,24.662773722627737,0,0,0,0,0,13.5,0,0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,0
18,96,659,14422,400,0,0,0,9,0,4.2,0,971,1,0.062,0.85,0.0,0,66,36.611111111111114,5.333333333333333,21.884673748103186,0,0,0,0,0,11.88,0,0,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0
11,200,537,15704,419,0,0,0,52,1,7.3,27,885,1,0.159,0.61,0.35,1,53,48.81818181818182,18.181818181818183,29.243947858473,0,0,1,0,0,5.83,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
19,119,643,18347,427,0,0,0,40,0,4.5,5,660,1,0.258,0.1,0.5,2,33,33.8421052631579,6.2631578947368425,28.53343701399689,0,0,1,0,0,6.27,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
13,91,513,13924,315,0,0,0,11,0,5.6,8,467,1,0.01,0.76,0.18,1,23,39.46153846153846,7.0,27.142300194931774,0,0,0,0,0,2.99,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
28,29,1191,36159,445,0,0,0,31,0,5.2,12,466,1,0.282,0.71,0.04,0,77,42.535714285714285,1.0357142857142858,30.360201511335013,0,1,1,1,0,21.56,2,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
24,106,740,18690,478,0,0,0,53,0,6.2,54,1197,1,0.227,0.31,0.39,1,53,30.833333333333332,4.416666666666667,25.256756756756758,0,0,1,0,0,12.72,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
31,33,615,12829,462,0,0,0,34,0,5.1,40,1457,1,0.26,0.44,0.26,2,64,19.838709677419356,1.064516129032258,20.860162601626016,0,0,1,0,0,19.84,2,2,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
26,87,876,24811,495,0,0,0,8,0,1.0,14,714,1,0.264,0.57,0.0,0,51,33.69230769230769,3.3461538461538463,28.323059360730593,0,1,0,0,0,13.26,2,1,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0
32,37,1176,32404,524,0,0,0,20,0,4.8,1,791,1,0.169,0.43,0.37,1,93,36.75,1.15625,27.55442176870748,0,1,0,1,0,29.76,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0
26,68,616,17305,447,0,0,0,27,0,4.6,16,986,1,0.129,0.39,0.48,0,41,23.692307692307693,2.6153846153846154,28.092532467532468,0,0,0,0,0,10.66,0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
23,154,776,22824,535,0,0,0,30,0,2.6,31,846,1,0.101,0.7,0.26,0,50,33.73913043478261,6.695652173913044,29.412371134020617,0,0,0,0,0,11.5,1,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
29,68,1186,29791,520,0,0,0,15,0,4.8,17,1073,1,0.189,0.26,0.69,2,57,40.89655172413793,2.3448275862068964,25.118887015177066,0,1,0,0,1,16.53,1,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
28,100,492,12431,532,0,0,0,42,0,4.2,17,1567,1,0.175,0.29,0.43,1,72,17.571428571428573,3.5714285714285716,25.266260162601625,0,0,1,1,0,20.16,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
4,163,132,4406,299,0,0,0,37,0,5.3,13,712,1,0.21,0.28,0.6,1,49,33.0,40.75,33.378787878787875,0,0,1,0,1,1.96,2,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
26,27,1031,20445,393,0,0,0,43,1,8.6,27,498,1,0.269,0.59,0.27,1,77,39.65384615384615,1.0384615384615385,19.83026188166828,0,1,1,1,0,20.02,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
27,32,1203,30045,435,0,0,0,12,0,5.7,20,228,1,0.162,0.33,0.54,1,33,44.55555555555556,1.1851851851851851,24.97506234413965,0,1,0,0,1,8.91,1,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
30,50,1121,29403,490,0,0,0,20,0,5.1,0,248,1,0.234,0.57,0.33,2,62,37.36666666666667,1.6666666666666667,26.229259589652095,0,1,0,0,0,18.6,0,0,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0
37,22,1147,22650,542,0,0,0,25,0,6.6,23,1428,1,0.351,0.56,0.32,1,81,31.0,0.5945945945945946,19.747166521360068,0,1,0,1,0,29.97,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
17,129,558,12501,400,0,0,0,21,0,3.6,0,306,1,0.25,0.81,0.0,1,54,32.8235294117647,7.588235294117647,22.403225806451612,0,0,0,0,0,9.18,2,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
8,201,318,8531,401,0,0,1,32,0,7.8,13,1481,1,0.157,0.4,0.22,2,44,39.75,25.125,26.82704402515723,0,0,1,0,0,3.52,2,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
29,82,1303,36450,508,0,0,0,42,0,4.0,10,379,1,0.305,0.5,0.38,0,48,44.93103448275862,2.8275862068965516,27.97390636991558,0,1,1,0,0,13.92,0,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
33,84,1345,21944,571,0,0,0,10,0,3.7,36,606,1,0.222,0.85,0.0,2,72,40.75757575757576,2.5454545454545454,16.315241635687734,0,1,0,1,0,23.76,0,2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0
19,116,656,15517,418,0,0,0,9,0,3.3,19,485,1,0.11,0.66,0.11,2,81,34.526315789473685,6.105263157894737,23.653963414634145,0,0,0,1,0,15.39,2,1,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0
26,48,1124,30879,449,0,0,0,17,0,7.0,0,464,1,0.01,0.35,0.57,0,65,43.23076923076923,1.8461538461538463,27.472419928825623,0,1,0,0,1,16.9,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
12,113,402,13568,390,0,0,0,19,0,7.1,17,712,1,0.201,0.57,0.19,1,32,33.5,9.416666666666666,33.75124378109453,0,0,0,0,0,3.84,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
18,215,653,12463,502,0,0,0,38,1,5.4,36,615,1,0.216,0.41,0.2,3,45,36.27777777777778,11.944444444444445,19.085758039816234,0,0,1,0,0,8.1,1,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
24,75,966,22353,447,0,0,0,34,0,4.9,27,1179,1,0.077,0.96,0.0,0,47,40.25,3.125,23.13975155279503,0,0,1,0,0,11.28,2,1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,0
19,94,366,9091,406,0,0,0,39,0,6.2,5,1673,1,0.291,0.9,0.0,2,53,19.263157894736842,4.947368421052632,24.838797814207652,0,0,1,0,0,10.07,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0
24,106,870,24211,475,0,0,0,34,0,7.5,7,665,1,0.184,0.79,0.0,1,59,36.25,4.416666666666667,27.828735632183907,0,0,1,0,0,14.16,2,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0
21,81,362,11401,438,0,0,0,52,0,6.3,29,229,0,0.221,0.08,0.87,0,52,17.238095238095237,3.857142857142857,31.494475138121548,0,0,1,0,1,10.92,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0
10,73,285,6940,247,0,0,0,100,0,4.1,31,1101,1,0.205,0.18,0.62,0,48,28.5,7.3,24.350877192982455,0,0,1,0,1,4.8,0,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
18,102,656,15284,407,0,0,0,10,0,2.2,11,1301,1,0.111,0.19,0.63,2,42,36.44444444444444,5.666666666666667,23.298780487804876,0,0,0,0,1,7.56,0,1,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,0
22,63,709,18956,412,0,0,0,8,0,2.7,8,479,1,0.123,0.31,0.43,1,49,32.22727272727273,2.8636363636363638,26.736248236953454,0,0,0,0,0,10.78,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0
29,84,822,21488,510,0,0,0,23,0,5.7,1,748,1,0.31,0.68,0.29,1,71,28.344827586206897,2.896551724137931,26.14111922141119,0,1,0,1,0,20.59,2,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
20,107,676,19763,384,0,0,0,35,0,5.5,12,893,1,0.149,0.94,0.0,2,39,33.8,5.35,29.235207100591715,0,0,1,0,0,7.8,1,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0
29,70,1000,23915,552,0,0,0,45,1,4.9,0,1841,1,0.175,0.79,0.0,2,56,34.48275862068966,2.413793103448276,23.915,0,1,1,0,0,16.24,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
26,139,1013,30446,525,0,0,0,21,0,7.8,0,1305,1,0.056,0.47,0.12,0,64,38.96153846153846,5.346153846153846,30.05528134254689,0,1,0,0,0,16.64,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,0
22,68,1045,33017,421,0,0,0,41,0,4.6,0,446,1,0.049,0.77,0.1,0,68,47.5,3.090909090909091,31.595215311004786,0,0,1,0,0,14.96,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0
30,80,790,18852,482,0,0,0,27,0,4.0,19,552,1,0.029,0.29,0.61,2,65,26.333333333333332,2.6666666666666665,23.863291139240506,0,0,0,0,1,19.5,0,1,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
27,61,1021,28750,448,0,0,0,32,0,3.3,21,1208,1,0.133,0.71,0.2,1,64,37.81481481481482,2.259259259259259,28.158667972575905,0,1,1,0,0,17.28,1,1,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,0
23,129,1048,26139,492,0,0,1,24,0,8.6,27,412,0,0.212,0.41,0.49,3,42,45.56521739130435,5.608695652173913,24.94179389312977,0,0,0,0,0,9.66,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0
28,151,560,16336,612,0,0,0,28,0,4.7,15,1636,1,0.259,0.75,0.0,2,65,20.0,5.392857142857143,29.17142857142857,0,0,0,0,0,18.2,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
16,127,544,12574,440,0,0,0,17,0,2.8,0,1032,1,0.128,0.46,0.45,0,81,34.0,7.9375,23.113970588235293,0,0,0,1,0,12.96,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0
